target,target_label,combination,n_features,model,cv_accuracy_mean,cv_accuracy_std
asic_area,ASIC7 Area (um2),power + nets + ffs + unicontrolsets,4,Perceptron,0.3333,0.1886
asic_area,ASIC7 Area (um2),power + nets + ffs + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic_area,ASIC7 Area (um2),power + nets + distram + unicontrolsets,4,LogisticRegression,0.4667,0.1886
asic_area,ASIC7 Area (um2),power + nets + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),power + nets + distram + unicontrolsets,4,SGDClassifier,0.4,0.1633
asic_area,ASIC7 Area (um2),power + ffs + distram + unicontrolsets,4,LogisticRegression,0.4,0.1633
asic_area,ASIC7 Area (um2),power + ffs + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),power + ffs + distram + unicontrolsets,4,SGDClassifier,0.4,0.1633
asic_area,ASIC7 Area (um2),nets + ffs + distram + unicontrolsets,4,LogisticRegression,0.4667,0.1886
asic_area,ASIC7 Area (um2),nets + ffs + distram + unicontrolsets,4,Perceptron,0.4667,0.0943
asic_area,ASIC7 Area (um2),nets + ffs + distram + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs,5,LogisticRegression,0.7333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs,5,SGDClassifier,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + distram,5,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + distram,5,Perceptron,0.6,0.1633
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + distram,5,SGDClassifier,0.4667,0.1886
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + unicontrolsets,5,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + unicontrolsets,5,SGDClassifier,0.6,0.1633
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + distram,5,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + distram,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + distram,5,SGDClassifier,0.6,0.1633
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + unicontrolsets,5,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + unicontrolsets,5,SGDClassifier,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + distram + unicontrolsets,5,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + distram + unicontrolsets,5,Perceptron,0.4,0.1633
asic_area,ASIC7 Area (um2),luts + fmax + power + distram + unicontrolsets,5,SGDClassifier,0.4,0.1633
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + distram,5,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + distram,5,Perceptron,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + distram,5,SGDClassifier,0.6,0.1633
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + unicontrolsets,5,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + unicontrolsets,5,Perceptron,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + unicontrolsets,5,SGDClassifier,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + nets + distram + unicontrolsets,5,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + nets + distram + unicontrolsets,5,Perceptron,0.4667,0.1886
asic_area,ASIC7 Area (um2),luts + fmax + nets + distram + unicontrolsets,5,SGDClassifier,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + ffs + distram + unicontrolsets,5,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + ffs + distram + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + ffs + distram + unicontrolsets,5,SGDClassifier,0.4667,0.0943
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + distram,5,LogisticRegression,0.5333,0.2494
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + distram,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + distram,5,SGDClassifier,0.4,0.1633
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + unicontrolsets,5,LogisticRegression,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + unicontrolsets,5,Perceptron,0.4667,0.1886
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + unicontrolsets,5,SGDClassifier,0.6,0.1633
asic_area,ASIC7 Area (um2),luts + power + nets + distram + unicontrolsets,5,LogisticRegression,0.4667,0.1886
asic_area,ASIC7 Area (um2),luts + power + nets + distram + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + power + nets + distram + unicontrolsets,5,SGDClassifier,0.4667,0.0943
asic_area,ASIC7 Area (um2),luts + power + ffs + distram + unicontrolsets,5,LogisticRegression,0.4667,0.1886
asic_area,ASIC7 Area (um2),luts + power + ffs + distram + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + power + ffs + distram + unicontrolsets,5,SGDClassifier,0.3333,0.0943
asic_area,ASIC7 Area (um2),luts + nets + ffs + distram + unicontrolsets,5,LogisticRegression,0.4667,0.1886
asic_area,ASIC7 Area (um2),luts + nets + ffs + distram + unicontrolsets,5,Perceptron,0.4667,0.0943
asic_area,ASIC7 Area (um2),luts + nets + ffs + distram + unicontrolsets,5,SGDClassifier,0.4,0.0
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + distram,5,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + distram,5,Perceptron,0.6,0.1633
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + distram,5,SGDClassifier,0.6667,0.0943
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + unicontrolsets,5,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + unicontrolsets,5,SGDClassifier,0.6667,0.0943
asic_area,ASIC7 Area (um2),fmax + power + nets + distram + unicontrolsets,5,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),fmax + power + nets + distram + unicontrolsets,5,Perceptron,0.4667,0.0943
asic_area,ASIC7 Area (um2),fmax + power + nets + distram + unicontrolsets,5,SGDClassifier,0.4667,0.0943
asic_area,ASIC7 Area (um2),fmax + power + ffs + distram + unicontrolsets,5,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),fmax + power + ffs + distram + unicontrolsets,5,Perceptron,0.4667,0.0943
asic_area,ASIC7 Area (um2),fmax + power + ffs + distram + unicontrolsets,5,SGDClassifier,0.4667,0.0943
asic_area,ASIC7 Area (um2),fmax + nets + ffs + distram + unicontrolsets,5,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),fmax + nets + ffs + distram + unicontrolsets,5,Perceptron,0.6,0.0
asic_area,ASIC7 Area (um2),fmax + nets + ffs + distram + unicontrolsets,5,SGDClassifier,0.6,0.0
asic_area,ASIC7 Area (um2),power + nets + ffs + distram + unicontrolsets,5,LogisticRegression,0.4,0.1633
asic_area,ASIC7 Area (um2),power + nets + ffs + distram + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),power + nets + ffs + distram + unicontrolsets,5,SGDClassifier,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + distram,6,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + distram,6,Perceptron,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + distram,6,SGDClassifier,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + unicontrolsets,6,LogisticRegression,0.6667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + unicontrolsets,6,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + unicontrolsets,6,SGDClassifier,0.6,0.1633
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + distram + unicontrolsets,6,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + distram + unicontrolsets,6,Perceptron,0.4667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + distram + unicontrolsets,6,SGDClassifier,0.4667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + distram + unicontrolsets,6,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + distram + unicontrolsets,6,Perceptron,0.4667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + ffs + distram + unicontrolsets,6,SGDClassifier,0.4667,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + distram + unicontrolsets,6,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + distram + unicontrolsets,6,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + distram + unicontrolsets,6,LogisticRegression,0.4667,0.1886
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + distram + unicontrolsets,6,Perceptron,0.4667,0.0943
asic_area,ASIC7 Area (um2),luts + power + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.5333,0.0943
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + distram + unicontrolsets,6,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + distram + unicontrolsets,6,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),fmax + power + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + distram + unicontrolsets,7,LogisticRegression,0.6,0.0
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + distram + unicontrolsets,7,Perceptron,0.5333,0.0943
asic_area,ASIC7 Area (um2),luts + fmax + power + nets + ffs + distram + unicontrolsets,7,SGDClassifier,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts,1,LogisticRegression,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts,1,Perceptron,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts,1,SGDClassifier,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),fmax,1,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax,1,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax,1,SGDClassifier,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),power,1,LogisticRegression,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),power,1,Perceptron,0.3333,0.0943
asic_fmax,ASIC7 Fmax (MHz),power,1,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),nets,1,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),nets,1,Perceptron,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),nets,1,SGDClassifier,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),ffs,1,LogisticRegression,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),ffs,1,Perceptron,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),ffs,1,SGDClassifier,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),distram,1,LogisticRegression,0.2,0.0
asic_fmax,ASIC7 Fmax (MHz),distram,1,Perceptron,0.2667,0.0943
asic_fmax,ASIC7 Fmax (MHz),distram,1,SGDClassifier,0.2667,0.0943
asic_fmax,ASIC7 Fmax (MHz),unicontrolsets,1,LogisticRegression,0.4667,0.2494
asic_fmax,ASIC7 Fmax (MHz),unicontrolsets,1,Perceptron,0.2667,0.0943
asic_fmax,ASIC7 Fmax (MHz),unicontrolsets,1,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + fmax,2,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax,2,Perceptron,0.8,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + fmax,2,SGDClassifier,0.8667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + power,2,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + power,2,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + power,2,SGDClassifier,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + nets,2,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + nets,2,Perceptron,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + nets,2,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + ffs,2,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + ffs,2,Perceptron,0.4667,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + ffs,2,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + distram,2,LogisticRegression,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + distram,2,Perceptron,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + distram,2,SGDClassifier,0.5333,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + unicontrolsets,2,LogisticRegression,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + unicontrolsets,2,Perceptron,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + unicontrolsets,2,SGDClassifier,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),fmax + power,2,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power,2,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power,2,SGDClassifier,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets,2,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets,2,Perceptron,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets,2,SGDClassifier,0.9333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs,2,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs,2,Perceptron,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs,2,SGDClassifier,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + distram,2,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + distram,2,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + distram,2,SGDClassifier,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),fmax + unicontrolsets,2,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + unicontrolsets,2,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + unicontrolsets,2,SGDClassifier,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),power + nets,2,LogisticRegression,0.6,0.3266
asic_fmax,ASIC7 Fmax (MHz),power + nets,2,Perceptron,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),power + nets,2,SGDClassifier,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),power + ffs,2,LogisticRegression,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),power + ffs,2,Perceptron,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),power + ffs,2,SGDClassifier,0.4667,0.0943
asic_fmax,ASIC7 Fmax (MHz),power + distram,2,LogisticRegression,0.4,0.0
asic_fmax,ASIC7 Fmax (MHz),power + distram,2,Perceptron,0.2667,0.1886
asic_fmax,ASIC7 Fmax (MHz),power + distram,2,SGDClassifier,0.4,0.0
asic_fmax,ASIC7 Fmax (MHz),power + unicontrolsets,2,LogisticRegression,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),power + unicontrolsets,2,Perceptron,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),power + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),nets + ffs,2,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),nets + ffs,2,Perceptron,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),nets + ffs,2,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),nets + distram,2,LogisticRegression,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),nets + distram,2,Perceptron,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),nets + distram,2,SGDClassifier,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),nets + unicontrolsets,2,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),nets + unicontrolsets,2,Perceptron,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),nets + unicontrolsets,2,SGDClassifier,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),ffs + distram,2,LogisticRegression,0.4667,0.0943
asic_fmax,ASIC7 Fmax (MHz),ffs + distram,2,Perceptron,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),ffs + distram,2,SGDClassifier,0.4667,0.0943
asic_fmax,ASIC7 Fmax (MHz),ffs + unicontrolsets,2,LogisticRegression,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),ffs + unicontrolsets,2,Perceptron,0.4667,0.0943
asic_fmax,ASIC7 Fmax (MHz),ffs + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),distram + unicontrolsets,2,LogisticRegression,0.5333,0.1886
asic_fmax,ASIC7 Fmax (MHz),distram + unicontrolsets,2,Perceptron,0.3333,0.0943
asic_fmax,ASIC7 Fmax (MHz),distram + unicontrolsets,2,SGDClassifier,0.3333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + power,3,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + power,3,Perceptron,0.8,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + power,3,SGDClassifier,0.8,0.0
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + nets,3,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + nets,3,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + nets,3,SGDClassifier,0.8,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + ffs,3,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + ffs,3,Perceptron,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + ffs,3,SGDClassifier,0.6667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + distram,3,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + distram,3,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + distram,3,SGDClassifier,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + unicontrolsets,3,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + unicontrolsets,3,Perceptron,0.8,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + fmax + unicontrolsets,3,SGDClassifier,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + power + nets,3,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + power + nets,3,Perceptron,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + power + nets,3,SGDClassifier,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + power + ffs,3,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + power + ffs,3,Perceptron,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + power + ffs,3,SGDClassifier,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + power + distram,3,LogisticRegression,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + power + distram,3,Perceptron,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),luts + power + distram,3,SGDClassifier,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + power + unicontrolsets,3,LogisticRegression,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + power + unicontrolsets,3,Perceptron,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + power + unicontrolsets,3,SGDClassifier,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + nets + ffs,3,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + nets + ffs,3,Perceptron,0.4667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + nets + ffs,3,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + nets + distram,3,LogisticRegression,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + nets + distram,3,Perceptron,0.4667,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + nets + distram,3,SGDClassifier,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + nets + unicontrolsets,3,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),luts + nets + unicontrolsets,3,Perceptron,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + nets + unicontrolsets,3,SGDClassifier,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + ffs + distram,3,LogisticRegression,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + ffs + distram,3,Perceptron,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + ffs + distram,3,SGDClassifier,0.4667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + ffs + unicontrolsets,3,LogisticRegression,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + ffs + unicontrolsets,3,Perceptron,0.4667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + ffs + unicontrolsets,3,SGDClassifier,0.4,0.1633
asic_fmax,ASIC7 Fmax (MHz),luts + distram + unicontrolsets,3,LogisticRegression,0.4667,0.1886
asic_fmax,ASIC7 Fmax (MHz),luts + distram + unicontrolsets,3,Perceptron,0.2667,0.0943
asic_fmax,ASIC7 Fmax (MHz),luts + distram + unicontrolsets,3,SGDClassifier,0.4,0.0
asic_fmax,ASIC7 Fmax (MHz),fmax + power + nets,3,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + nets,3,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + nets,3,SGDClassifier,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + ffs,3,LogisticRegression,0.8,0.1633
asic_fmax,ASIC7 Fmax (MHz),fmax + power + ffs,3,Perceptron,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + ffs,3,SGDClassifier,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + distram,3,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + distram,3,Perceptron,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + distram,3,SGDClassifier,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + unicontrolsets,3,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + unicontrolsets,3,Perceptron,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + power + unicontrolsets,3,SGDClassifier,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + ffs,3,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + ffs,3,Perceptron,0.8,0.1633
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + ffs,3,SGDClassifier,0.8667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + distram,3,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + distram,3,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + distram,3,SGDClassifier,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + unicontrolsets,3,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + unicontrolsets,3,Perceptron,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),fmax + nets + unicontrolsets,3,SGDClassifier,0.7333,0.1886
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs + distram,3,LogisticRegression,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs + distram,3,Perceptron,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs + distram,3,SGDClassifier,0.7333,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs + unicontrolsets,3,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs + unicontrolsets,3,Perceptron,0.7333,0.1886
asic_fmax,ASIC7 Fmax (MHz),fmax + ffs + unicontrolsets,3,SGDClassifier,0.6,0.1633
asic_fmax,ASIC7 Fmax (MHz),fmax + distram + unicontrolsets,3,LogisticRegression,0.6667,0.0943
asic_fmax,ASIC7 Fmax (MHz),fmax + distram + unicontrolsets,3,Perceptron,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),fmax + distram + unicontrolsets,3,SGDClassifier,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),power + nets + ffs,3,LogisticRegression,0.5333,0.2494
asic_fmax,ASIC7 Fmax (MHz),power + nets + ffs,3,Perceptron,0.4667,0.0943
asic_fmax,ASIC7 Fmax (MHz),power + nets + ffs,3,SGDClassifier,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),power + nets + distram,3,LogisticRegression,0.5333,0.0943
asic_fmax,ASIC7 Fmax (MHz),power + nets + distram,3,Perceptron,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),power + nets + distram,3,SGDClassifier,0.6,0.0
asic_fmax,ASIC7 Fmax (MHz),power + nets + unicontrolsets,3,LogisticRegression,0.6,0.3266
